X_UTME,Y_UTMN,REGION,OBS,OBS_ERROR
464070.195892625,5930716.26249277,1,-0.000752,0.005
464148.329402139,5930591.88999196,1,0.00112,0.005
464223.368944122,5930461.66720544,1,-0.000625,0.005
464295.8567822,5930327.38388041,1,0.001369,0.005
464368.234788044,5930193.30744247,1,0.001443,0.005
464442.547967483,5930062.52249545,1,0.002179,0.005
464517.346732662,5929932.56981949,1,-0.000874,0.005
464590.986792253,5929801.06257337,1,0.00172,0.005
464665.131644066,5929670.27053894,1,0.000588,0.005
464739.492922629,5929539.88472263,1,-0.000998,0.005
464813.514279862,5929409.0685758,1,0.001078,0.005
464888.511372791,5929279.3357828,1,0.001502,0.005
464963.414296213,5929149.45011416,1,0.002216,0.005
465038.166462827,5929019.33081644,1,-0.000769,0.005
465112.621207677,5928888.99844468,1,0.00178,0.005
465186.632439538,5928758.39588398,1,0.000505,0.005
459927.099953959,5938134.08066204,3,0.000165,0.005
460001.815183506,5938002.36012769,3,-0.000795,0.005
460076.291223241,5937870.17127491,3,0.001588,0.005
460150.307296785,5937736.4079025,3,0.000336,0.005
460224.83578895,5937603.37153908,3,-0.000776,0.005
460300.592121961,5937475.24428733,3,0.00095,0.005
460376.383543973,5937347.10662814,3,-0.001185,0.005
460452.296918605,5937211.95710773,3,0.00027,0.005
460530.049244497,5937073.20762094,3,0.000309,0.005
460612.313574391,5936932.39395363,3,-7.7E-05,0.005
460699.740622516,5936793.73515923,3,-0.000938,0.005
460790.001494525,5936661.78117842,3,-0.001999,0.005
460877.320008799,5936535.38613214,3,-0.000333,0.005
460955.408224992,5936413.74370617,3,0.000767,0.005
461023.45134128,5936293.72813061,3,-0.00045,0.005
461087.997607735,5936172.79516189,3,0.000616,0.005
461155.869749131,5936049.78661988,3,0.001126,0.005
461228.32152203,5935924.82391762,3,0.000357,0.005
461302.312635752,5935798.93720751,3,-0.000314,0.005
461369.691345563,5935674.96896027,3,0.000942,0.005
461494.750119416,5935529.6166596,6,0.002576,0.005
461567.026182558,5935404.16598812,6,0.019905,0.005971
461636.24963544,5935279.20929024,6,0.022552,0.006766
461698.476468921,5935155.15861366,6,0.003249,0.005
461759.929290103,5935030.1892724,6,-0.001312,0.005
461826.433610921,5934904.05499603,6,-0.000962,0.005
461896.352781167,5934777.78137073,6,-0.003324,0.005
461970.898069847,5934651.51570958,6,-0.003473,0.005
462053.402745406,5934526.87999814,6,-0.006227,0.005
462137.984202276,5934403.69504772,6,-0.012192,0.005
462216.671729952,5934279.62185933,6,-0.013172,0.005
462289.318316036,5934154.08807292,6,-0.012766,0.005
462358.146050235,5934027.65188732,6,-0.010197,0.005
462427.136170411,5933902.00235519,6,-0.009435,0.005
462498.890353247,5933777.93682492,6,-0.004787,0.005
462574.452939675,5933656.2779719,6,-0.005207,0.005
462653.347519955,5933536.4434839,6,-0.012131,0.005
462735.250337632,5933418.26698061,6,-0.019361,0.005808
462816.698310248,5933299.03339881,6,-0.021703,0.006511
462862.09740504,5933121.62297781,5,-0.008801,0.005
462939.481724666,5932997.02817875,5,-0.017291,0.005187
463012.233104715,5932864.71219512,5,-0.010377,0.005
463082.993793472,5932730.42009597,5,-0.010654,0.005
463152.178908507,5932594.01623827,5,-0.012883,0.005
463223.878208315,5932461.32746703,5,-0.018535,0.005561
463299.862353313,5932336.05560244,5,-0.015293,0.005
463365.004446489,5932185.06279164,2,-0.005541,0.005
463443.162812696,5932065.02929913,2,-0.009354,0.005
463522.117917477,5931948.50782815,2,-0.00441,0.005
463602.52831705,5931836.847447,2,-0.007317,0.005
463682.868094949,5931724.79522808,2,-0.007831,0.005
463761.270572906,5931605.43727766,2,-0.011875,0.005
463812.927489685,5931409.8744252,1,0.003869,0.005
463887.201208986,5931279.72551363,1,-0.000384,0.005
463962.302033526,5931151.77942562,1,0.001745,0.005
464039.415937233,5931028.34443087,1,-0.00175,0.005
464119.046211221,5930909.50920924,1,-0.002095,0.005
464199.645678271,5930791.02939877,1,0.001437,0.005
464277.633308429,5930666.29872017,1,0.001364,0.005
464351.734236349,5930534.31291065,1,0.000249,0.005
464423.761332245,5930399.26107932,1,-5.2E-05,0.005
464496.35958082,5930265.62467845,1,0.000773,0.005
464570.954468272,5930135.37454798,1,-0.000957,0.005
464646.29123728,5930006.27802595,1,-0.001151,0.005
464720.049097366,5929875.01393465,1,-0.000492,0.005
464794.103641283,5929744.13863782,1,0.001636,0.005
464870.184020349,5929615.82420773,1,0.000951,0.005
464946.041846923,5929487.02524284,1,-0.000175,0.005
465021.232937135,5929357.27274751,1,0.000471,0.005
465095.955863277,5929226.94501754,1,0.000501,0.005
465170.004255572,5929096.00260353,1,0.000403,0.005
465243.566499519,5928964.78842482,1,-0.001206,0.005
465317.207945925,5928833.82956414,1,0.001653,0.005
460056.056905448,5938208.46991847,3,-0.00103,0.005
460130.324567177,5938076.11807952,3,0.000783,0.005
460204.178591522,5937942.60484727,3,-0.00057,0.005
460277.68153502,5937807.04311726,3,0.000328,0.005
460352.298893082,5937672.71122624,3,0.000151,0.005
460428.957063665,5937545.10289908,3,-0.000924,0.005
460505.849419544,5937418.55481607,3,-0.00076,0.005
460582.78828203,5937284.19226622,3,-0.000666,0.005
460662.309575417,5937143.96493876,3,0.002108,0.005
460747.934712749,5937002.06449234,3,-0.000201,0.005
460841.149306649,5936863.10872884,3,-0.000821,0.005
460937.194209733,5936732.7742975,3,0.002211,0.005
461026.638552979,5936610.3857095,3,0.000762,0.005
461104.52559536,5936490.07904363,3,-3.7E-05,0.005
461168.997800187,5936370.15397188,3,-0.000125,0.005
461227.824889652,5936249.19736897,3,-0.000128,0.005
461291.576554152,5936125.16076339,3,-0.001311,0.005
461359.245606859,5936000.25908045,3,-0.000274,0.005
461463.289583444,5935855.3485767,6,0.00116,0.005
461538.323667175,5935727.5948292,6,1E-04,0.005
461613.519461896,5935598.05498997,6,0.00077,0.005
461685.183641618,5935469.53606145,6,0.016561,0.005
461749.86484854,5935345.0110798,6,0.019861,0.005958
461811.559127161,5935222.25742115,6,0.017573,0.005272
461876.863775246,5935098.1649829,6,0.003042,0.005
461946.704964857,5934972.87108918,6,0.000907,0.005
462017.239865835,5934847.83882614,6,-0.000217,0.005
462091.269757676,5934721.84104642,6,-0.002778,0.005
462172.159870357,5934595.21881247,6,-0.006376,0.005
462253.76121263,5934469.84857304,6,-0.012783,0.005
462331.170821125,5934345.00608114,6,-0.011898,0.005
462404.316244086,5934219.39986058,6,-0.011136,0.005
462474.738245898,5934092.67459884,6,-0.009156,0.005
462546.002327196,5933966.48938334,6,-0.009569,0.005
462619.708043792,5933842.08755214,6,-0.005867,0.005
462695.962659767,5933720.20683496,6,-0.008544,0.005
462773.37561322,5933598.14348424,6,-0.011732,0.005
462851.124705252,5933474.4463357,6,-0.012365,0.005
462929.539916323,5933351.19994999,6,-0.013823,0.005
463009.990493114,5933231.55311986,6,-0.013117,0.005
463094.771543712,5933117.79609328,6,-0.011731,0.005
463179.823748176,5933003.57582311,6,-0.004762,0.005
463206.707412654,5932795.7359038,5,-0.017424,0.005227
463274.952327002,5932657.29654677,5,-0.016011,0.005
463346.664830759,5932522.97047834,5,-0.014215,0.005
463423.477447344,5932396.98556633,5,-0.011089,0.005
463491.130759051,5932247.07709228,2,-0.006658,0.005
463571.131849349,5932133.0247876,2,-0.006576,0.005
463651.103107409,5932021.25323778,2,-0.005798,0.005
463732.108089309,5931913.24617469,2,-0.010943,0.005
463812.222121455,5931802.0744498,2,-0.012097,0.005
463890.114848055,5931682.0386304,2,-0.011089,0.005
463967.222226293,5931556.76548229,2,-0.009162,0.005
464016.454592779,5931352.70253144,1,-0.002574,0.005
464092.280496747,5931226.99904947,1,0.000112,0.005
464169.001251392,5931102.9684454,1,-0.00242,0.005
464247.404795548,5930981.81144333,1,-0.001465,0.005
464326.612663462,5930860.79508409,1,-0.000194,0.005
464403.842107432,5930734.87144542,1,-0.000505,0.005
464477.209730277,5930601.84923946,1,0.002057,0.005
464548.758773295,5930466.26567638,1,-0.000548,0.005
464622.299615773,5930334.42280805,1,-0.002075,0.005
464697.629718565,5930205.58878296,1,0.001661,0.005
464773.216433733,5930077.06255127,1,0.001227,0.005
464848.324480844,5929947.81340715,1,-0.000343,0.005
464923.832517676,5929818.92021386,1,-0.001094,0.005
465000.950364709,5929691.83822883,1,-0.000453,0.005
465077.276953441,5929563.49851765,1,0.000537,0.005
465152.696181873,5929433.84130068,1,0.000342,0.005
465227.065800347,5929303.09734718,1,0.00064,0.005
465300.119427081,5929171.20274214,1,0.000228,0.005
465373.417381815,5929039.75577766,1,-0.000642,0.005
465447.222211033,5928908.89663333,1,-0.004311,0.005
460185.035233189,5938282.83741772,7,-0.000741,0.005
460258.706433423,5938149.71679989,3,-0.001753,0.005
460331.938898034,5938015.06587544,3,0.001405,0.005
460404.988783598,5937878.50973661,3,0.000134,0.005
460479.524918654,5937743.85895062,3,-0.001084,0.005
460556.521047977,5937615.43892373,3,-0.000156,0.005
460634.192730432,5937488.06919484,3,0.000381,0.005
460711.83224674,5937355.01292526,3,0.00019,0.005
460792.135182195,5937213.39292677,3,0.001484,0.005
460879.401283378,5937070.09348724,3,-1.4E-05,0.005
460973.710374062,5936936.10106415,3,-0.000986,0.005
461071.281371618,5936810.35787077,3,-0.000152,0.005
461160.974379537,5936690.05921597,3,0.001066,0.005
461237.176996586,5936570.5642915,3,-0.000254,0.005
461302.304222966,5936448.53573879,3,-0.00092,0.005
461360.329846485,5936325.63010226,3,-0.000844,0.005
461419.508162581,5936201.90345071,3,-0.000507,0.005
461507.365032137,5936059.3953324,6,0.000273,0.005
461576.149296919,5935932.05115351,6,0.001557,0.005
461649.633289323,5935800.99244437,6,-0.001166,0.005
461724.902093544,5935667.42833586,6,0.001704,0.005
461794.836477175,5935536.7424252,6,0.005687,0.005
461858.951830826,5935410.53953046,6,0.01445,0.005
461923.776126779,5935286.65717969,6,0.014523,0.005
461992.991804863,5935162.76800675,6,0.012868,0.005
462065.854248741,5935038.99656823,6,0.003139,0.005
462139.45121714,5934916.1667255,6,-0.00148,0.005
462214.36214822,5934790.67955481,6,-0.00387,0.005
462292.425440967,5934662.55371716,6,-0.004784,0.005
462370.711895492,5934535.5480536,6,-0.010446,0.005
462446.577344743,5934409.95474418,6,-0.012221,0.005
462519.887425468,5934284.34430588,6,-0.01004,0.005
462592.233255604,5934157.99774742,6,6.4E-05,0.005
462665.633040676,5934032.17289661,6,-0.005365,0.005
462740.370367685,5933907.79194023,6,-0.005209,0.005
462816.474530296,5933785.08744761,6,-0.007794,0.005
462892.629721243,5933660.9739921,6,-0.006331,0.005
462967.722207915,5933532.45038639,6,-0.006962,0.005
463043.568101361,5933404.07916589,6,-0.006642,0.005
463123.076491396,5933283.04330062,6,-0.011682,0.005
463207.283335789,5933170.10793701,6,-0.011265,0.005
463292.19607625,5933057.7662336,6,-0.012699,0.005
463373.933666256,5932941.51638472,6,-0.010985,0.005
463452.418591429,5932823.08735602,6,-0.006897,0.005
463527.890631031,5932705.19489624,6,-0.008421,0.005
463548.532241886,5932458.54942504,5,-0.012452,0.005
463625.726777726,5932332.93538618,5,-0.005948,0.005
463699.7840333,5932201.92315072,2,-0.003053,0.005
463779.13959457,5932090.31382363,2,-0.00917,0.005
463859.602598844,5931983.04127675,2,-0.011403,0.005
463939.728226085,5931874.21925741,2,-0.008391,0.005
464017.900574437,5931756.44733006,2,-0.008368,0.005
464094.271049873,5931629.14171258,2,-0.007723,0.005
464170.47155871,5931498.79933607,2,-0.008255,0.005
464245.683364527,5931366.43301201,2,-0.005545,0.005
464298.720114875,5931177.75557561,1,0.000483,0.005
464375.752399229,5931053.86610815,1,-0.000217,0.005
464452.977488114,5930929.07504676,1,0.001082,0.005
464529.333765425,5930801.8696118,1,-0.000351,0.005
464601.960369088,5930667.98249862,1,0.001443,0.005
464672.616120035,5930531.27643449,1,0.00014,0.005
464746.354205749,5930400.19238441,1,-0.000481,0.005
464823.069356039,5930273.83368915,1,-0.000683,0.005
464900.181971434,5930147.84263804,1,-0.0034,0.005
464976.747282981,5930020.76070608,1,-0.000903,0.005
465053.171897158,5929893.17328823,1,0.002353,0.005
465129.625514301,5929765.30775732,1,-0.001741,0.005
465205.76251009,5929636.78348091,1,0.001719,0.005
465281.605280502,5929507.69315835,1,0.000621,0.005
465356.433261502,5929377.49170896,1,-0.001404,0.005
465430.169612394,5929246.26884543,1,-0.000466,0.005
465503.750342422,5929115.06138968,1,0.000408,0.005
465577.59967422,5928984.18962973,1,-0.000299,0.005
460314.400318022,5938357.5488044,7,0.001449,0.005
460387.676493205,5938224.10273749,7,-3.2E-05,0.005
460459.854766531,5938087.85808192,7,0.000658,0.005
460531.881572882,5937949.5793521,3,0.000139,0.005
460606.00838833,5937814.71401856,3,-0.000199,0.005
460682.946046948,5937686.62692074,3,-0.000291,0.005
460761.012948002,5937561.56177338,3,0.000697,0.005
460838.278346661,5937431.5899963,3,1E-05,0.005
460916.633894613,5937289.37270157,3,-0.00096,0.005
461002.888598193,5937141.31060418,3,0.000357,0.005
461098.361171791,5937005.38202337,3,-0.000887,0.005
461196.933524424,5936883.42896777,3,-0.000316,0.005
461288.188174574,5936765.20784287,3,-0.000164,0.005
461363.073390857,5936646.26171634,3,-0.000638,0.005
461426.009277431,5936524.93136082,3,-2.2E-05,0.005
461483.266075581,5936402.47106584,3,-0.00028,0.005
461568.321194269,5936255.19062734,6,-0.001974,0.005
461624.147113047,5936133.71911692,6,0.001298,0.005
461689.006237115,5936008.88141014,6,0.000136,0.005
461759.821380622,5935877.22352764,6,0.001442,0.005
461830.833470917,5935740.9337286,6,-0.000164,0.005
461898.024424662,5935608.71414852,6,0.000508,0.005
461963.292069809,5935479.09302641,6,0.008295,0.005
462029.709228392,5935350.21273585,6,0.018674,0.005602
462101.594791175,5935225.04575984,6,0.016122,0.005
462179.10397192,5935103.31851366,6,0.013553,0.005
462257.66885289,5934981.94473466,6,0.001909,0.005
462334.761043761,5934856.538771,6,-0.002532,0.005
462410.920890733,5934728.25390804,6,-0.007001,0.005
462486.503503901,5934600.15311868,6,-0.011149,0.005
462561.888406216,5934473.99922126,6,-0.010904,0.005
462637.05116298,5934349.36377938,6,-0.010612,0.005
462711.488238978,5934224.1318371,6,-0.002588,0.005
462785.778726369,5934098.87635037,6,-0.004626,0.005
462860.412986744,5933974.08632707,6,-0.006758,0.005
462935.256482712,5933849.1557266,6,-0.005771,0.005
463010.840505832,5933723.55643577,6,-0.005663,0.005
463086.710808518,5933594.52129547,6,-0.007446,0.005
463162.526914394,5933464.13574594,6,-0.007534,0.005
463240.208601881,5933340.11774623,6,-0.012292,0.005
463321.136065819,5933224.6263873,6,-0.012217,0.005
463403.559896707,5933111.43776458,6,-0.010452,0.005
463484.53819891,5932994.49919048,6,-0.011839,0.005
463563.16654829,5932874.56567001,6,-0.009144,0.005
463640.318017569,5932754.95739431,6,-0.011597,0.005
463716.383634199,5932636.67153705,6,-0.012098,0.005
463753.09672212,5932397.47943151,5,-0.004875,0.005
463829.131193247,5932273.06133089,2,-0.006762,0.005
463907.551480789,5932160.64374921,2,-0.007526,0.005
463986.904926062,5932052.53942051,2,-0.009804,0.005
464065.940539809,5931942.4462787,2,-0.008888,0.005
464143.315137079,5931823.3393459,2,-0.008184,0.005
464218.672567342,5931693.88457082,2,-0.007091,0.005
464293.468486045,5931560.8669792,2,-0.005971,0.005
464368.600686008,5931428.94249926,2,-0.008134,0.005
464445.107940266,5931299.66608664,2,-0.009524,0.005
464503.625140324,5931124.38540068,1,-0.002135,0.005
464580.042873459,5930998.42823418,1,1E-04,0.005
464656.12807243,5930871.07479893,1,-3E-05,0.005
464729.221141518,5930738.28055876,1,-0.001682,0.005
464799.853662451,5930601.72376951,1,0.000395,0.005
464872.553269757,5930469.25599596,1,-0.00016,0.005
464948.772035089,5930342.39142147,1,-0.001926,0.005
465026.763028985,5930217.97983924,1,-0.000791,0.005
465104.180462089,5930092.33218942,1,0.002493,0.005
465180.560070699,5929964.89505161,1,0.00257,0.005
465256.777482072,5929836.86496407,1,0.00155,0.005
465334.070783464,5929709.73759207,1,0.000343,0.005
465411.416118787,5929582.30377127,1,-0.001696,0.005
465487.435467648,5929453.26282783,1,-0.000135,0.005
465561.812904806,5929322.60342172,1,0.001893,0.005
465635.348132937,5929191.26085135,1,0.000674,0.005
465708.957996693,5929060.10757669,1,0.001703,0.005
460443.892338212,5938432.36331459,7,0.002685,0.005
460516.916063296,5938298.78458902,7,-0.000287,0.005
460588.395913799,5938161.65864929,7,-0.000967,0.005
460659.774212592,5938022.39018689,7,0.000297,0.005
460734.23136216,5937889.3209208,7,0.000461,0.005
460812.237330194,5937769.01886478,7,9.5E-05,0.005
460889.950398638,5937657.49423829,7,0.000485,0.005
460964.563625289,5937544.103988,7,-0.001139,0.005
461036.248112505,5937423.87142732,7,0.003456,0.005
461122.803535917,5937207.20348468,3,0.000989,0.005
461219.264584034,5937066.33828587,3,-0.00066,0.005
461319.366651007,5936942.84772377,3,0.000806,0.005
461413.259399038,5936825.29363822,3,-0.001379,0.005
461519.845880251,5936679.94689883,6,0.000355,0.005
461585.889263807,5936555.49506143,6,9.3E-05,0.005
461635.770290554,5936437.15474201,6,0.000313,0.005
461684.576369761,5936319.49918189,6,-0.000319,0.005
461741.419388591,5936201.64695972,6,-0.000834,0.005
461805.591766779,5936080.86617056,6,-0.001832,0.005
461873.303248893,5935950.93146433,6,-0.000638,0.005
461939.774961175,5935813.41088321,6,0.000124,0.005
462004.254322326,5935678.58094652,6,0.001563,0.005
462067.844364493,5935546.52207025,6,-0.000737,0.005
462133.30955074,5935414.92020169,6,0.015871,0.005
462207.116593067,5935288.64445418,6,0.018136,0.005441
462289.388770354,5935167.69262944,6,0.014803,0.005
462372.134104812,5935046.50169181,6,0.016253,0.005
462450.947678373,5934921.01333881,6,0.007916,0.005
462526.951736762,5934792.33897997,6,-0.001826,0.005
462602.352258956,5934663.8039428,6,-0.011081,0.005
462678.262227168,5934537.66666564,6,-0.007215,0.005
462754.312498872,5934413.22178309,6,-0.002098,0.005
462829.27696749,5934288.50358025,6,0.000143,0.005
462903.226536835,5934163.10654873,6,-0.004915,0.005
462977.457455683,5934037.72081415,6,-0.005255,0.005
463052.572580922,5933912.13358458,6,-0.005028,0.005
463129.249531051,5933786.1486921,6,-0.008053,0.005
463206.776009251,5933658.59014954,6,-0.007132,0.005
463283.895168475,5933530.54847237,6,-0.006526,0.005
463360.576635476,5933405.25759726,6,-0.011683,0.005
463438.229896398,5933284.747113,6,-0.010422,0.005
463517.031597375,5933165.54027711,6,-0.010459,0.005
463595.982421235,5933045.43989793,6,-0.010976,0.005
463674.267718115,5932923.55747826,6,-0.006935,0.005
463751.816635676,5932801.77299219,6,-0.010742,0.005
463829.74243369,5932683.31438638,6,-0.009897,0.005
463908.506576151,5932567.77224415,6,-0.006096,0.005
463958.892263378,5932345.65300027,2,-0.002911,0.005
464036.572446469,5932233.309306,2,-0.007865,0.005
464114.70853261,5932123.96367738,2,-0.009455,0.005
464192.03143671,5932009.37106501,2,-0.008972,0.005
464267.896632476,5931885.09355242,2,-0.006985,0.005
464342.856180344,5931754.82186079,2,-0.005073,0.005
464417.9005041,5931624.30706952,2,-0.005848,0.005
464493.875516294,5931496.05852576,2,-0.004882,0.005
464571.372468197,5931369.35114225,2,-0.005618,0.005
464651.798222942,5931245.71338635,2,-0.008092,0.005
464734.629316202,5931125.92044375,2,-0.003806,0.005
464783.036017697,5930940.31637436,1,0.001254,0.005
464856.959044908,5930809.16228549,1,-0.000409,0.005
464928.48552565,5930674.33769026,1,0.002521,0.005
465001.395803235,5930542.38291729,1,0.000724,0.005
465076.96127738,5930414.67467285,1,-0.001477,0.005
465154.367650995,5930289.5370588,1,-0.000436,0.005
465231.254595234,5930163.41209453,1,0.00057,0.005
465307.713005726,5930036.2612213,1,-0.002771,0.005
465385.71931958,5929910.46340192,1,-0.002537,0.005
465465.366455656,5929785.77897085,1,-0.001946,0.005
465544.995421127,5929660.46732789,1,-7.4E-05,0.005
465621.648540145,5929531.86218081,1,0.000296,0.005
465694.855353538,5929400.03759064,1,0.002547,0.005
465767.26685683,5929267.67214957,1,-3.5E-05,0.005
465840.363109404,5929136.04664141,1,-0.000589,0.005
460573.438599587,5938507.19326467,7,0.000125,0.005
460646.566397262,5938373.94490713,7,-0.000291,0.005
460718.523262864,5938238.09049891,7,0.000481,0.005
460790.581609314,5938101.20022863,7,3.7E-05,0.005
460865.639417793,5937971.58307221,7,-0.00011,0.005
460942.741249791,5937851.58424527,7,-7.1E-05,0.005
461018.035073508,5937732.57289998,7,0.000118,0.005
461091.015033496,5937610.8276444,7,0.000347,0.005
461161.56265244,5937488.78514829,7,0.002142,0.005
461225.717841827,5937368.65572958,7,0.001576,0.005
461288.501355447,5937245.67707485,7,0.00319,0.005
461368.840951726,5937108.37546597,7,-0.001361,0.005
461522.651756348,5936863.72492223,6,0.000675,0.005
461608.480937533,5936729.7686123,6,2.9E-05,0.005
461674.842156105,5936608.44188123,6,-0.001243,0.005
461731.094458291,5936494.43175154,6,-0.000205,0.005
461788.488006719,5936379.94793018,6,-0.00176,0.005
461852.496470717,5936264.40156984,6,-0.000775,0.005
461920.459344647,5936144.74991095,6,-0.000192,0.005
461987.302897929,5936016.78462458,6,0.000516,0.005
462050.073890313,5935881.47322529,6,0.000218,0.005
462145.253057433,5935792.01285095,7,0.004652,0.005
462218.923092631,5935662.45148325,7,0.001308,0.005
462292.655897508,5935532.85176439,7,0.001761,0.005
462365.219596805,5935401.45481117,7,0.000364,0.005
462440.96953694,5935273.11105423,7,-3.7E-05,0.005
462520.111651676,5935148.16952566,7,0.00139,0.005
462596.548938042,5935020.61133759,7,0.003143,0.005
462672.254252861,5934892.2986654,7,0.001572,0.005
462717.775626787,5934725.36174171,6,-0.00113,0.005
462794.244154538,5934599.27133899,6,0.000159,0.005
462871.420828502,5934476.20065228,6,8.4E-05,0.005
462945.888359339,5934351.46502889,6,-0.000532,0.005
463018.663320617,5934225.18014391,6,-0.005102,0.005
463092.601127641,5934099.32446821,6,-0.005587,0.005
463168.119069274,5933973.5023245,6,-0.005273,0.005
463245.422520648,5933847.75919766,6,-0.004841,0.005
463323.346731333,5933722.15145151,6,-0.005542,0.005
463400.690155959,5933596.64618222,6,-0.008377,0.005
463477.625052272,5933471.40461491,6,-0.010462,0.005
463554.670144862,5933346.41340029,6,-0.009747,0.005
463632.311636036,5933221.51841046,6,-0.007579,0.005
463710.684056201,5933097.57194997,6,-0.010939,0.005
463788.853308048,5932972.90248981,6,-0.010703,0.005
463866.296360805,5932849.80358448,6,-0.012693,0.005
463944.023002852,5932731.59853845,6,-0.009413,0.005
464022.568584645,5932617.62005911,6,-0.004703,0.005
464100.836633412,5932505.96348,6,-0.004475,0.005
464165.707481954,5932305.6601703,2,-0.002739,0.005
464242.331037475,5932192.90484855,2,-0.007369,0.005
464318.623606456,5932075.91044831,2,-0.008105,0.005
464393.988296266,5931949.83195146,2,-0.006135,0.005
464469.33153507,5931822.03803883,2,-0.00305,0.005
464545.180027101,5931695.71866621,2,-0.002442,0.005
464621.378150866,5931568.01830186,2,-0.003673,0.005
464698.86169417,5931441.60429325,2,-0.001942,0.005
464778.98811125,5931319.14589343,2,-0.006044,0.005
464860.578349132,5931197.80960387,2,-0.005429,0.005
464940.141750079,5931071.3321975,2,-0.004233,0.005
465018.145829022,5930942.36936838,2,-0.002296,0.005
465095.89928856,5930813.95165413,2,0.00463,0.005
465130.053335833,5930615.11347763,1,-0.001715,0.005
465206.441597207,5930488.83461586,1,-0.001324,0.005
465283.793496271,5930363.68226769,1,-0.000217,0.005
465359.482544918,5930236.01990086,1,0.00162,0.005
465436.515476672,5930109.66528496,1,-0.000372,0.005
465518.181754904,5929987.83913751,1,-1.3E-05,0.005
465601.01413434,5929866.01547227,1,0.000366,0.005
465680.371599349,5929740.15142093,1,0.001542,0.005
465755.178067262,5929609.72839421,1,0.001165,0.005
465827.086708159,5929476.75187156,1,0.00036,0.005
465898.494042036,5929343.57434787,1,0.000427,0.005
465970.866304246,5929211.42066273,1,-0.001786,0.005
460703.237647754,5938582.189931,7,-0.000362,0.005
460776.561842983,5938449.37787534,7,0.000187,0.005
460849.263321617,5938315.26691925,7,-0.000496,0.005
460922.172023711,5938181.28789578,7,-0.000781,0.005
460996.190762847,5938050.38134055,7,-0.000384,0.005
461070.71277538,5937922.93369899,7,0.000332,0.005
461144.433132077,5937795.95611071,7,-0.00085,0.005
461217.423051772,5937671.85769403,7,0.000894,0.005
461288.738540176,5937555.43635909,7,0.000302,0.005
461355.008780351,5937440.19128038,7,0.001508,0.005
461425.043247278,5937309.64375771,7,0.000878,0.005
461508.675759345,5937162.14747769,7,0.000285,0.005
461596.019894985,5937017.56956034,7,0.000388,0.005
461678.036463395,5936883.04674801,7,-6.9E-05,0.005
461754.550937787,5936753.69777937,7,-0.00113,0.005
461819.81140576,5936550.23018503,6,0.000422,0.005
461885.494507337,5936436.54186822,6,-0.000896,0.005
461973.918737232,5936378.0317411,7,-0.00155,0.005
462048.200779882,5936249.44156358,7,-0.002044,0.005
462122.52384181,5936121.52585787,7,0.000536,0.005
462194.92739997,5935991.07722137,7,0.001309,0.005
462267.455392691,5935860.31252712,7,0.002287,0.005
462341.112201615,5935731.12731461,7,0.001808,0.005
462414.091411511,5935600.98265554,7,-0.000977,0.005
462486.300437071,5935469.46989925,7,-0.000682,0.005
462562.38378035,5935341.01223129,7,-0.000427,0.005
462643.637208829,5935217.29469741,7,-0.001006,0.005
462721.613331085,5935090.57961103,7,0.000218,0.005
462797.538921109,5934962.05053315,7,-0.002139,0.005
462874.668780909,5934835.15061306,7,0.006513,0.005
462951.86164828,5934708.6501623,7,0.007227,0.005
462989.736712134,5934540.39785121,6,0.004264,0.005
463063.189126103,5934415.13148955,6,0.003607,0.005
463133.773426759,5934286.9232159,6,-0.006969,0.005
463206.227563757,5934159.44434258,6,-0.006719,0.005
463280.259078376,5934032.19376269,6,-0.005706,0.005
463356.083590477,5933905.6763324,6,-0.005566,0.005
463434.04090682,5933781.00346727,6,-0.007106,0.005
463512.257352557,5933657.03425257,6,-0.012288,0.005
463590.04260982,5933532.21364589,6,-0.010339,0.005
463667.922508959,5933406.30863346,6,-0.009242,0.005
463747.187379453,5933280.52185623,6,-0.009906,0.005
463827.849740726,5933155.40975343,6,-0.009092,0.005
463908.29682941,5933030.52541366,6,-0.008957,0.005
463986.529635931,5932906.45576069,6,-0.010993,0.005
464063.100943289,5932785.44887756,6,-0.008517,0.005
464140.339779944,5932670.99315384,6,-0.006705,0.005
464218.66040311,5932560.41904267,6,-0.005185,0.005
464297.400564769,5932451.76311119,6,-0.003586,0.005
464370.492515786,5932262.89226425,2,0.003148,0.005
464446.227367293,5932144.6243184,2,-0.004305,0.005
464521.74262586,5932019.83732676,2,-0.004721,0.005
464597.553455933,5931894.70474933,2,-0.001639,0.005
464673.566896484,5931769.34242091,2,0.00231,0.005
464749.524417399,5931640.55590456,2,0.003911,0.005
464826.76916505,5931514.17786917,2,0.001164,0.005
464906.486689504,5931392.7496103,2,-0.000311,0.005
464985.772777432,5931267.60623711,2,0.004045,0.005
465062.814659845,5931135.97117093,2,0.004107,0.005
465139.96084902,5931005.61275898,2,-0.000126,0.005
465217.957127801,5930877.60543001,2,0.003535,0.005
465296.149883265,5930750.42530236,2,0.003699,0.005
465372.264069491,5930620.64989465,2,-0.000747,0.005
465413.307996297,5930437.8187145,1,-0.000273,0.005
465489.589968607,5930310.97243724,1,0.001904,0.005
465568.570066449,5930186.97747662,1,-0.000654,0.005
465653.843465603,5930068.36042958,1,0.000739,0.005
465738.041821248,5929947.30878898,1,0.001731,0.005
